Date,Open,High,Low,Close,Adj Close,Volume
2012-07-19,184.894836,188.193115,184.483749,186.749527,127.929504,10873588
2012-07-20,185.554489,186.328873,183.718933,183.986618,126.036789,5010026
2012-07-23,181.434036,182.887192,179.923523,182.437866,124.975853,4084107
2012-07-24,182.523895,182.906311,180.267685,181.969406,124.654915,3762567
2012-07-25,181.940720,184.292542,180.994263,182.676865,125.139534,4010155
2012-07-26,184.980881,186.376678,184.101334,185.420654,127.019157,3433913
2012-07-27,186.520081,188.728485,185.420654,187.753342,128.617065,4369456
2012-07-30,187.686417,189.139572,187.304016,188.030594,128.807037,2915202
2012-07-31,187.858505,188.891006,187.265778,187.361374,128.348587,3668322
2012-08-01,188.298279,189.149139,186.156784,186.596558,127.824684,2677028
2012-08-02,185.621414,187.954117,184.531555,185.898666,127.346611,2941980
2012-08-03,187.839386,190.200760,187.533463,189.789673,130.012039,3428893
2012-08-06,190.019119,191.147232,189.789673,190.019119,130.169220,2445339
2012-08-07,190.659653,192.045883,190.057358,191.137665,130.935486,3357032
2012-08-08,189.550674,190.908218,189.445511,190.277252,130.928314,2163442
2012-08-09,189.885284,190.688339,189.187378,189.694077,130.527023,2259465
2012-08-10,189.168259,190.602295,188.565964,190.525818,131.099350,2720123
2012-08-13,190.133850,191.185471,189.091782,190.258133,130.915146,2529542
2012-08-14,190.133850,190.564056,189.024857,189.569794,130.441513,2680166
2012-08-15,190.152969,190.564056,189.216064,189.674957,130.513870,2208943
2012-08-16,190.028687,192.466537,189.407272,192.007645,132.118942,2855057
2012-08-17,192.237091,193.116638,191.835571,192.370941,132.368958,2669183
2012-08-20,191.864243,192.284897,191.233276,191.682602,131.895279,2443456
2012-08-21,192.151047,192.160614,189.646271,189.913956,130.678329,3254420
2012-08-22,189.904404,189.913956,188.240921,188.575531,129.757385,3447721
2012-08-23,188.374756,188.690247,186.845123,187.093689,128.737717,2884240
2012-08-24,186.386230,189.397705,185.659653,189.072662,130.099457,2760917
2012-08-27,189.254303,189.579346,187.007645,187.084137,128.731171,2613745
2012-08-28,186.959854,187.485657,185.946457,186.300186,128.191711,2656003
2012-08-29,186.548752,187.418732,186.328873,186.500961,128.329910,2239904
2012-08-30,186.204590,186.873810,184.684509,184.866150,127.204994,2866981
2012-08-31,185.764816,187.332703,184.952194,186.281067,128.178543,3340192
2012-09-04,187.963669,188.499039,184.751434,185.984711,127.974602,4722062
2012-09-05,185.860428,187.237091,185.363297,186.462708,128.303558,3464875
2012-09-06,187.629059,190.688339,187.485657,190.344162,130.974335,4112558
2012-09-07,190.363297,190.726578,189.369019,190.726578,131.237473,3570730
2012-09-10,190.621414,192.944550,189.990433,192.112808,132.191345,4401568
2012-09-11,191.730408,194.512421,191.692154,194.330780,133.717514,4090488
2012-09-12,194.569794,195.650101,194.034424,194.808792,134.046432,3435064
2012-09-13,195.391968,197.715103,194.512421,197.284897,135.750214,4058062
2012-09-14,197.170166,198.518158,196.988525,197.715103,136.046219,4243727
2012-09-17,196.510513,198.843216,196.510513,198.040146,136.269897,3425755
2012-09-18,197.782028,198.738052,197.399612,197.963669,136.217316,2590001
2012-09-19,198.422562,198.441681,196.950287,197.351822,135.796265,2725458
2012-09-20,196.797318,197.887192,196.271515,197.112808,135.631836,3911099
2012-09-21,198.240921,198.795410,196.864243,196.921600,135.500214,13358989
2012-09-24,196.003830,196.998093,195.889099,196.261948,135.046341,3672611
2012-09-25,196.558319,198.202682,195.936905,195.965576,134.842407,3499079
2012-09-26,196.032501,196.921600,194.933075,195.028687,134.197708,3580772
2012-09-27,195.382416,197.801147,195.162521,196.854691,135.454163,2899407
2012-09-28,196.615677,199.158707,196.281067,198.326965,136.467239,5136801
2012-10-01,198.862335,202.437866,198.795410,201.214142,138.453918,5707917
2012-10-02,201.682602,202.170166,199.330780,200.611862,138.039474,3473766
2012-10-03,200.707458,202.007645,200.095596,201.252396,138.480209,3339146
2012-10-04,201.032501,201.692154,199.359467,201.137665,138.401276,3093545
2012-10-05,201.864243,202.476105,200.822174,201.328873,138.532822,2989886
2012-10-08,200.783936,201.376678,200.009567,200.592728,138.026291,2073800
2012-10-09,200.717010,201.472275,198.565964,198.843216,136.822479,3745098
2012-10-10,198.680695,199.072662,196.032501,196.768646,135.394974,4209627
2012-10-11,197.485657,198.154877,196.587006,196.711288,135.355530,3043860
2012-10-12,196.596558,198.814529,196.520081,198.661575,136.697464,2836752
2012-10-15,199.694077,200.191208,198.680695,199.741867,137.440872,3201701
2012-10-16,200.707458,201.720840,200.258133,201.720840,138.802551,5891177
2012-10-17,192.361374,194.464630,189.818359,191.806885,131.980835,13256899
2012-10-18,191.118546,191.338425,185.535370,186.386230,128.250931,9723511
2012-10-19,186.701721,187.456985,184.684509,184.856598,127.198410,6924834
2012-10-22,185.191208,186.118546,183.977051,185.850861,127.882568,4605015
2012-10-23,185.019119,185.468445,182.543015,182.839386,125.810326,4631060
2012-10-24,183.977051,184.789673,182.179733,182.332703,125.461731,3909948
2012-10-25,182.992355,183.977051,182.323135,183.173996,126.040596,3399082
2012-10-26,183.068832,185.344162,183.049713,184.770554,127.139229,4190799
2012-10-31,186.233276,187.772461,185.114716,185.975143,127.968056,6330706
2012-11-01,186.118546,189.187378,185.994263,188.479919,129.691574,3931705
2012-11-02,188.843216,189.292542,184.789673,184.923523,127.244438,4456065
2012-11-05,183.900574,186.395798,183.565964,185.602295,127.711494,2862065
2012-11-06,186.673035,188.097519,186.118546,186.491394,128.323273,3431926
2012-11-07,184.856598,185.162521,182.753342,182.753342,126.326912,4964525
2012-11-08,182.982788,183.374756,181.730408,181.739960,125.626450,3705141
2012-11-09,181.500961,183.212234,180.573608,181.300186,125.322456,3840494
2012-11-12,181.673035,182.380493,179.168259,180.927338,125.064766,3208500
2012-11-13,180.105164,182.485657,179.971313,180.038239,124.450127,3563408
2012-11-14,180.822174,180.946457,177.131927,177.351822,122.593185,4607002
2012-11-15,177.657745,178.967499,176.653915,177.676865,122.817894,3568638
2012-11-16,178.135757,179.311661,176.959854,178.718933,123.538177,4875197
2012-11-19,180.325043,182.017212,180.019119,181.978973,125.791695,3753989
2012-11-20,181.529633,181.749527,179.971313,180.879547,125.031693,3316029
2012-11-21,180.975143,182.495224,180.640533,181.921600,125.751976,5428322
2012-11-23,182.600388,184.980881,182.409180,184.980881,127.866707,4055970
2012-11-26,183.986618,184.866150,183.336517,184.397705,127.463585,5449974
2012-11-27,183.632889,184.560226,182.600388,182.820267,126.373199,3442281
2012-11-28,182.581268,183.594650,180.946457,183.537292,126.868820,3769366
2012-11-29,184.273422,184.416824,181.835571,183.107071,126.571442,4265483
2012-11-30,183.317398,183.556412,181.166351,181.711288,125.606651,5163474
2012-12-03,182.370941,182.887192,180.076477,181.147232,125.216751,3503682
2012-12-04,181.367111,182.361374,180.707458,181.032501,125.137459,4174272
2012-12-05,180.697891,181.128113,178.718933,180.353729,124.668259,4395397
2012-12-06,180.850861,181.816437,180.124283,181.357559,125.362129,3364564
2012-12-07,181.778198,183.747604,181.749527,183.508606,126.848991,4279500
2012-12-10,183.718933,185.028687,183.221802,184.149139,127.291763,3596671
2012-12-11,184.684509,186.233276,184.655838,185.659653,128.335876,4334624
2012-12-12,186.042068,186.185471,183.996170,184.464630,127.509903,4437027
2012-12-13,183.728485,184.560226,182.954117,183.546844,126.875420,3789867
2012-12-14,183.260040,184.894836,182.848953,183.326965,126.723450,4002937
2012-12-17,183.326965,185.382416,183.326965,185.105164,127.952644,3966850
2012-12-18,185.325043,187.304016,185.315491,187.084137,129.320587,4315691
2012-12-19,186.864243,187.810699,186.424469,186.500961,128.917496,4466943
2012-12-20,185.917786,186.376678,184.665390,186.204590,128.712585,4376987
2012-12-21,184.608032,185.946457,183.145309,184.913956,127.820419,8603664
2012-12-24,184.560226,185.305923,183.575531,183.938812,127.146393,1706235
2012-12-26,183.757172,185.019119,182.552582,183.508606,126.848991,2904219
2012-12-27,183.107071,184.780121,182.313583,184.235184,127.351273,4150110
2012-12-28,182.705551,183.766724,181.481842,181.481842,125.448006,3699284
2012-12-31,180.908218,183.250473,180.535370,183.126190,126.584694,4900405
2013-01-02,185.554489,187.715103,185.277252,187.715103,129.756699,4428869
2013-01-03,187.065002,187.657745,185.889099,186.682602,129.042999,3812356
2013-01-04,185.650101,185.908218,184.302109,185.458893,128.197144,3535689
2013-01-07,184.894836,185.258133,183.881454,184.646271,127.635429,2993966
2013-01-08,184.435944,184.799240,183.173996,184.388138,127.456993,3166137
2013-01-09,184.971313,184.980881,183.221802,183.862335,127.093521,3359752
2013-01-10,184.177826,184.474182,182.868073,184.397705,127.463585,3774073
2013-01-11,185.611862,186.424469,184.416824,185.898666,128.501144,4058898
2013-01-14,184.340347,184.780121,183.317398,184.149139,127.291763,4364121
2013-01-15,182.896744,184.254303,182.017212,184.034424,127.212463,4364017
2013-01-16,183.556412,184.684509,182.934998,184.120453,127.271942,3099193
2013-01-17,185.325043,185.908218,184.741867,185.133850,127.972458,4060154
2013-01-18,185.497131,186.424469,185.277252,185.917786,128.514343,4769342
2013-01-22,185.812622,187.456985,185.478012,187.456985,129.578232,7502226
2013-01-23,194.550674,199.407272,194.416824,195.717010,135.287979,13106903
2013-01-24,194.942642,196.042068,194.149139,195.430206,135.089737,4651771
2013-01-25,195.458893,196.156784,195.152969,195.956024,135.453232,3513409
2013-01-28,195.841293,197.151047,195.305923,195.917786,135.426804,2953590
2013-01-29,195.353729,196.682602,194.684509,194.933075,134.746094,3783487
2013-01-30,194.732315,195.869980,194.254303,194.569794,134.494995,3136326
2013-01-31,194.378586,195.478012,194.034424,194.139572,134.197586,3233604
2013-02-01,195.650101,196.319305,194.875717,196.156784,135.591980,3525752
2013-02-04,195.210327,196.003830,194.617584,194.827911,134.673401,3335485
2013-02-05,195.325043,195.745697,193.604202,193.871887,134.012558,3804197
2013-02-06,191.577438,192.437866,190.783936,192.179733,133.427856,3790913
2013-02-07,191.797318,192.074570,189.942642,190.956024,132.578262,3218228
2013-02-08,191.175903,193.202682,190.898666,192.810699,133.865921,3026392
2013-02-11,192.141495,193.068832,190.965576,191.357559,132.857056,3080156
2013-02-12,191.214142,191.912048,190.267685,191.242828,132.777405,2575043
2013-02-13,191.826004,192.112808,190.793503,191.290634,132.810623,2269611
2013-02-14,190.946457,191.510513,190.497131,190.869980,132.518524,3445733
2013-02-15,191.185471,192.399612,191.032501,192.141495,133.401306,3794679
2013-02-19,191.778198,193.011475,191.414917,191.510513,132.963257,3136222
2013-02-20,191.797318,192.848953,190.114716,190.544937,132.292816,3886308
2013-02-21,189.894836,190.315491,189.397705,189.608032,131.642395,4103353
2013-02-22,190.468445,192.246658,190.095596,192.246658,133.474365,3250863
2013-02-25,192.801147,193.585083,188.824097,188.824097,131.098068,4021661
2013-02-26,189.894836,191.108994,189.139572,190.382416,132.179993,3547614
2013-02-27,190.143402,193.833649,189.866150,193.432129,134.297394,4377615
2013-02-28,193.288712,194.187378,191.959854,191.998093,133.301758,4904903
2013-03-01,191.826004,194.015289,190.592728,193.986618,134.682297,3460482
2013-03-04,193.680695,196.166351,193.642441,196.166351,136.195709,3863296
2013-03-05,196.806885,198.565964,196.644363,197.447418,137.085144,3982959
2013-03-06,197.925430,199.321228,197.571701,199.216064,138.313110,3760161
2013-03-07,199.130020,200.382416,199.082214,200.210327,139.003403,4063082
2013-03-08,200.621414,201.472275,200.219879,201.128113,139.640564,3870723
2013-03-11,200.803055,200.956024,199.847031,200.841293,139.441452,3189986
2013-03-12,200.191208,201.462708,199.894836,201.290634,139.753464,3756814
2013-03-13,200.956024,203.021027,200.544937,202.734222,140.755707,3510271
2013-03-14,202.820267,206.367111,202.820267,206.309753,143.238144,5758753
2013-03-15,205.908218,206.405350,204.024857,205.468445,142.654022,8295094
2013-03-18,203.537292,205.066925,203.288712,203.833649,141.519012,3144276
2013-03-19,204.713196,205.659653,202.514343,204.053543,141.671692,3345736
2013-03-20,205.315491,206.328873,204.875717,205.602295,142.746964,3157874
2013-03-21,203.594650,203.632889,200.869980,202.925430,140.888428,6098598
2013-03-22,202.877625,203.795410,202.313583,202.753342,140.768997,3170949
2013-03-25,203.193115,203.451248,200.812622,201.472275,139.879547,3391655
2013-03-26,202.456985,203.154877,202.198853,203.021027,140.954819,2406114
2013-03-27,201.682602,202.829834,200.860428,201.615677,139.979111,3371676
2013-03-28,200.602295,204.053543,200.516251,203.919693,141.578735,3922395
2013-04-01,203.441681,204.110901,201.959854,203.040146,140.968124,2243147
2013-04-02,203.556412,205.267685,202.265778,204.933075,142.282318,3260173
2013-04-03,204.894836,205.439774,203.279160,203.307846,141.153976,3272725
2013-04-04,203.412994,203.565964,200.803055,202.017212,140.257874,3880137
2013-04-05,199.904404,200.611862,197.265778,200.200760,138.996750,4338808
2013-04-08,199.875717,200.114716,198.212234,200.114716,138.937042,2459355
2013-04-09,200.344162,200.764816,199.435944,200.019119,138.870651,2695856
2013-04-10,202.543015,203.164429,201.214142,202.676865,140.715912,3686313
2013-04-11,202.198853,203.718933,201.577438,203.556412,141.326492,3823758
2013-04-12,201.520081,202.189301,200.554489,202.084137,140.304337,3311008
2013-04-15,201.185471,202.380493,200.057358,200.057358,138.897171,4412133
2013-04-16,201.567871,202.676865,200.000000,202.676865,140.715912,2991037
2013-04-17,201.271515,201.806885,200.286804,200.449326,139.169342,3420211
2013-04-18,200.869980,201.003830,197.084137,198.040146,137.496658,6801092
2013-04-19,187.131927,187.858505,181.414917,181.644363,126.113297,19713962
2013-04-22,182.743790,182.963669,179.426392,179.569794,124.672928,10298288
2013-04-23,180.946457,184.082214,180.315491,183.183563,127.181938,6585721
2013-04-24,183.709366,184.034424,182.686417,183.279160,127.248299,3863819
2013-04-25,184.216064,186.587006,183.862335,185.420654,128.735168,4864841
2013-04-26,185.621414,186.147232,184.751434,185.764816,128.974045,3650854
2013-04-29,186.214142,190.898666,186.089859,190.391968,132.186615,6205290
2013-04-30,190.372849,193.680695,188.671127,193.632889,134.436752,7886735
2013-05-01,192.992355,193.279160,190.439774,190.850861,132.505203,5124459
2013-05-02,191.319305,193.527725,190.965576,193.489487,134.337158,4126575
2013-05-03,194.971313,196.290634,194.789673,195.516251,135.744339,4699364
2013-05-06,194.827911,195.019119,192.657745,193.862335,134.596130,5048519
2013-05-07,193.891006,194.770554,192.782028,194.674957,135.160278,3609746
2013-05-08,194.015289,195.841293,193.604202,195.812622,136.616806,3767378
2013-05-09,195.688339,195.984711,193.804977,194.302109,135.562943,3705246
2013-05-10,194.426392,195.535370,193.900574,195.478012,136.383347,3430043
2013-05-13,195.200760,195.478012,193.326965,193.565964,135.049347,3816226
2013-05-14,193.202682,194.713196,193.193115,194.273422,135.542892,3869886
2013-05-15,193.355637,194.722748,193.154877,194.378586,135.616287,4213393
2013-05-16,195.028687,197.504776,195.028687,195.688339,136.530106,4714322
2013-05-17,196.223709,200.286804,195.975143,199.273422,139.031357,5966489
2013-05-20,198.871887,199.952194,198.298279,198.470367,138.471115,3780767
2013-05-21,198.126190,200.267685,197.896744,199.474182,139.171463,3120113
2013-05-22,199.330780,200.908218,197.055450,197.887192,138.064178,5425393
2013-05-23,196.443588,199.435944,196.108994,197.093689,137.510590,5417339
2013-05-24,195.688339,197.351822,195.430206,196.673035,137.217087,3447407
2013-05-28,198.317398,199.416824,198.049713,198.642441,138.591171,4196029
2013-05-29,197.151047,199.254303,196.978973,198.776291,138.684509,3597612
2013-05-30,197.868073,201.711288,197.868073,200.152969,139.645035,4602086
2013-05-31,199.416824,202.657745,198.871887,198.871887,138.751190,5176654
2013-06-03,199.091782,200.812622,198.212234,199.761002,139.371552,3474812
2013-06-04,199.426392,199.808792,196.061188,197.122375,137.530640,3763822
2013-06-05,196.137665,197.217972,193.499039,193.824097,135.229416,4409308
2013-06-06,194.072662,195.219879,192.609940,194.837479,135.936447,3848652
2013-06-07,195.841293,197.275330,195.133850,197.275330,137.637344,3089256
2013-06-10,197.868073,197.877625,195.889099,196.003830,136.750244,2774306
2013-06-11,194.235184,196.892929,193.604202,195.009567,136.056549,2943862
2013-06-12,195.592728,196.204590,191.692154,192.351822,134.202255,3566651
2013-06-13,192.170166,195.411087,191.529633,194.808792,135.916428,3032877
2013-06-14,195.000000,195.736145,192.934998,193.307846,134.869263,2933507
2013-06-17,194.493301,196.147232,193.642441,194.110901,135.429520,3368015
2013-06-18,194.091782,197.026764,193.948380,195.860428,136.650162,3428579
2013-06-19,195.449326,196.013382,193.049713,193.059280,134.695892,2977021
2013-06-20,191.845123,192.829834,188.604202,188.671127,131.634262,4722481
2013-06-21,189.770554,189.789673,185.028687,186.864243,130.373581,9324881
2013-06-24,185.458893,186.338425,182.925430,185.028687,129.093002,4556585
2013-06-25,186.720840,186.988525,184.655838,186.405350,130.053436,4023125
2013-06-26,187.351822,187.600388,185.946457,186.290634,129.973404,3472929
2013-06-27,187.428299,188.240921,186.701721,187.045883,130.500320,3675853
2013-06-28,183.298279,184.187378,180.124283,182.705551,127.472122,10518367
2013-07-01,183.699814,185.277252,182.715103,182.868073,127.585464,4646750
2013-07-02,182.390060,184.732315,181.892929,183.078400,127.732254,3825954
2013-07-03,182.581268,185.678772,182.131927,184.751434,128.899475,1958740
2013-07-05,185.936905,186.577438,183.891006,186.357559,130.020096,2516048
2013-07-08,186.998093,187.170166,186.051620,186.405350,130.053436,3083085
2013-07-09,183.441681,184.321228,182.390060,182.887192,127.598839,5443593
2013-07-10,183.087952,184.923523,182.858505,183.795410,128.232483,4071032
2013-07-11,185.258133,185.573608,184.139572,184.321228,128.599304,4369665
2013-07-12,184.579346,185.181641,183.164429,183.623322,128.112427,4701456
2013-07-15,183.957932,186.319305,183.250473,185.468445,129.399750,5935736
2013-07-16,185.506699,186.022949,184.206497,185.325043,129.299698,3917584
2013-07-17,186.156784,186.319305,184.541107,185.994263,129.766617,7184346
2013-07-18,189.550674,192.103256,187.370941,189.282990,132.061142,8779496
2013-07-19,189.206497,189.282990,184.741867,185.028687,129.093002,7319490
2013-07-22,184.894836,187.179733,184.780121,185.554489,129.459824,3554308
2013-07-23,185.669220,187.791580,185.564056,186.405350,130.053436,2995535
2013-07-24,187.332703,188.623322,187.246658,187.963669,131.140640,3093963
2013-07-25,187.667297,189.130020,187.055450,188.546844,131.547501,3152958
2013-07-26,187.944550,188.690247,186.424469,188.671127,131.634262,2599415
2013-07-29,188.173996,188.518158,186.931168,187.581268,130.873840,2210930
2013-07-30,188.326965,189.130020,187.198853,187.390060,130.740433,2785707
2013-07-31,185.936905,188.250473,185.936905,186.462708,130.093445,3985260
2013-08-01,188.001907,188.499039,186.816437,187.198853,130.607086,3010074
2013-08-02,186.902481,186.902481,184.722748,186.577438,130.173523,4052204
2013-08-05,186.577438,187.265778,185.803055,186.902481,130.400253,2605481
2013-08-06,183.804977,184.043976,181.902481,182.590820,127.392090,6211671
2013-08-07,181.261948,181.577438,179.780121,180.267685,126.429039,4081178
2013-08-08,181.118546,181.520081,178.575531,179.665390,126.006592,4756790
2013-08-09,179.732315,180.841293,178.776291,179.560226,125.932861,3399082
2013-08-12,178.747604,181.223709,178.671127,180.774384,126.784409,3165719
2013-08-13,181.204590,181.634796,179.311661,180.133850,126.335182,3705873
2013-08-14,180.286804,180.621414,179.063095,179.282990,125.738426,3025346
2013-08-15,178.040146,178.776291,177.294449,177.619507,124.571716,3862250
2013-08-16,177.380493,178.260040,177.189301,177.189301,124.270058,3584014
2013-08-19,177.151047,178.298279,175.889099,176.128113,123.525764,3398349
2013-08-20,176.261948,177.466537,175.114716,176.443588,123.747093,3261219
2013-08-21,176.548752,178.365204,176.175903,176.730408,123.948196,3714346
2013-08-22,177.485657,178.059280,176.147232,177.045883,124.169456,2462598
2013-08-23,177.189301,177.571701,176.453156,177.265778,124.323677,2398164
2013-08-26,177.122375,178.776291,176.558319,176.615677,123.867722,2270238
2013-08-27,175.554489,176.386230,174.541107,174.703629,122.526756,3337472
2013-08-28,174.646271,175.401535,173.135757,174.149139,122.137817,4162243
2013-08-29,173.957932,175.621414,173.460800,174.608032,122.459709,3118021
2013-08-30,174.713196,174.942642,173.527725,174.254303,122.211624,2856626
2013-09-03,175.554489,176.214142,174.483749,175.869980,123.344734,3647611
2013-09-04,175.506699,176.089859,174.292542,175.076477,122.788246,2717403
2013-09-05,175.286804,176.864243,175.019119,176.051620,123.472137,2999510
2013-09-06,176.529633,176.854691,174.617584,174.980881,122.721153,3037061
2013-09-09,175.602295,177.332703,175.248566,176.845123,124.028656,3155991
2013-09-10,178.967499,179.397705,178.173996,178.393875,125.114891,3294482
2013-09-11,178.613770,182.476105,178.604202,182.313583,127.863876,5191193
2013-09-12,182.562134,182.906311,181.500961,182.342255,127.884010,3509121
2013-09-13,182.801147,184.608032,182.600388,183.718933,128.849518,3881078
2013-09-16,185.181641,186.242828,184.139572,184.655838,129.506638,4081910
2013-09-17,184.913956,185.611862,183.393875,183.709366,128.842850,3065721
2013-09-18,184.130020,186.319305,183.556412,185.869980,130.358109,4018523
2013-09-19,185.640533,186.319305,184.722748,184.885284,129.667542,3324293
2013-09-20,185.430206,185.879547,181.663483,181.663483,127.407967,8918091
2013-09-23,181.701721,183.948380,181.003830,182.590820,128.058334,3494477
2013-09-24,182.533463,183.135757,181.319305,181.615677,127.374413,3227224
2013-09-25,181.778198,182.237091,180.210327,181.137665,127.039177,2776607
2013-09-26,181.739960,183.326965,181.128113,181.854691,127.542068,2189906
2013-09-27,180.564056,180.630981,178.250473,178.699814,125.329422,4085153
2013-09-30,177.399612,178.527725,176.233276,177.036331,124.162758,4161197
2013-10-01,177.189301,178.441681,176.529633,178.183563,124.967361,2804535
2013-10-02,177.380493,178.116638,176.300186,176.826004,124.015205,3783487
2013-10-03,176.577438,176.826004,174.952194,175.774384,123.277702,3359543
2013-10-04,176.070740,176.988525,175.506699,176.003830,123.438622,2995326
2013-10-07,173.852768,175.248566,173.852768,174.005737,122.037270,4148854
2013-10-08,173.891006,173.986618,170.850861,170.860428,119.831322,5834902
2013-10-09,171.481842,173.680695,171.223709,173.346085,121.574631,4626981
2013-10-10,175.114716,176.644363,174.340347,176.644363,123.887856,3827209
2013-10-11,177.103256,178.040146,176.022949,177.973236,124.819824,3381300
2013-10-14,177.256210,178.766724,176.309753,178.747604,125.362961,2785603
2013-10-15,177.571701,177.762909,176.118546,176.539200,123.814117,3519895
2013-10-16,177.265778,178.518158,176.854691,178.518158,125.201973,7027028
2013-10-17,166.195023,169.216064,164.980881,167.141495,117.223091,23397869
2013-10-18,167.112808,167.304016,165.630981,166.137665,116.519073,11033208
2013-10-21,166.749527,167.065002,165.038239,165.258133,115.902199,7425240
2013-10-22,165.726578,167.848953,165.344162,167.275330,117.316940,7298256
2013-10-23,167.390060,168.250473,166.730408,168.040146,117.853371,5658232
2013-10-24,168.671127,170.066925,168.499039,169.980881,119.214485,5787832
2013-10-25,170.583176,171.223709,168.508606,169.072662,118.577530,5065569
2013-10-28,169.254303,170.066925,168.451248,169.550674,118.912781,3883484
2013-10-29,169.808792,174.302109,169.694077,174.110901,122.111000,9314212
2013-10-30,173.699814,174.168259,171.950287,172.227539,120.790146,5516290
2013-10-31,171.749527,173.680695,171.166351,171.328873,120.159889,4516733
2013-11-01,171.902481,172.409180,171.013382,171.347992,120.173317,3812147
2013-11-04,171.988525,172.848953,171.453156,172.342255,120.870613,3643532
2013-11-05,171.644363,171.892929,169.894836,170.028687,119.247993,6377253
2013-11-06,170.086044,171.845123,169.961761,171.309753,120.821495,4770492
2013-11-07,171.701721,173.412994,171.701721,172.084137,121.367714,5459597
2013-11-08,170.965576,172.160614,169.550674,172.074570,121.360954,6563650
2013-11-11,172.265778,175.325043,172.122375,174.837479,123.309563,5462526
2013-11-12,174.502869,175.956024,174.244736,175.019119,123.437714,4454391
2013-11-13,174.254303,175.478012,173.604202,175.478012,123.761314,4920802
2013-11-14,172.543015,175.143402,171.759079,174.196945,122.857826,6612289
2013-11-15,174.359467,175.219879,173.193115,175.133850,123.518593,5414201
2013-11-18,175.449326,176.854691,175.210327,176.357559,124.381668,5590765
2013-11-19,176.510513,178.011475,176.051620,177.103256,124.907585,4787542
2013-11-20,177.074570,178.049713,176.529633,177.045883,124.867134,3813507
2013-11-21,177.380493,177.581268,175.344162,176.032501,124.152397,4664637
2013-11-22,175.430206,176.854691,172.007645,173.326965,122.244232,7960269
2013-11-25,172.323135,172.801147,170.000000,171.070740,120.653000,7491347
2013-11-26,170.812622,171.070740,169.512421,169.512421,119.553955,6020776
2013-11-27,170.009567,172.256210,170.000000,171.099426,120.673203,4807939
2013-11-29,171.328873,172.810699,171.128113,171.778198,121.151901,3002543
2013-12-02,171.567871,171.692154,169.330780,169.674957,119.668541,4769760
2013-12-03,169.216064,170.391968,167.915863,168.336517,118.724571,6133744
